,Description,radius,datum,east,north,ForestClass,Biomassa_above,Biomassa_below,Basal_area,Basal_Area_Pine,Basal_Area_Spruce,Basal_Area_Contorta,Basal_Area_Decideous,Volume,Volume_Pine,Volume_Spruce,Volume_Contorta,Volume_Decideous,Dgv,Hgv,Mean_Age_basal_area_weighted,ScanDatum,leaveson,scanner_type,Plot,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area,l_1,l_2,t_3,t_4,raster_image_path,north_processed,east_processed,area_code,gh,mahalanobi
1054,201826934120,10,2018-06-16,820600,7428200,41,47.4331186963768,16.2119558359875,13.393578076473,9.866,0.734,0.0,2.793578076473,88.8060680356282,69.614,4.196,0.0,14.9960680356282,15.7,13.4,90.0,2021-07-06,2,1,201826934120,14.46,3.7434200260078,4.19894913461299,0.692680106205642,2.09528792954123,0.728527491525764,43.5630689206762,49.5448634590377,0.0,0.0,0.03,0.05,0.07,0.09,0.11,0.14,0.23,1.86,3.508,4.448,5.04200000000001,6.19,7.53,8.234,9.058,10.08,11.39,42.9197080291971,46.4233576642336,54.4525547445255,64.6715328467153,70.5109489051095,80.8759124087591,88.9051094890511,94.8905109489051,98.1021897810219,1481494,4767,1926.52015604681,1273.07682772633,0.685187034020973,1.9310720509024,69.0384841248091,14.7691452007231,45.9104120570181,71.82816805198,82.8995594987222,93.5281546870929,51.4954486345904,27.9583875162549,13.0039011703511,5.46163849154746,2.08062418725618,46.4239271781534,769,388.2814,3.7434200260078,2.26261063475293,0.279498051272952,-0.0432437965094699,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826934120.tif,7428200,820600,4,3.716067428879118e-05,0.8837175536076542
1055,201826941060,10,2018-09-11,859300,7403700,23,25.3274758637961,9.53967559446332,7.77656110581279,0.0,0.0,0.0,7.77656110581279,36.2733441612031,0.0,0.0,0.0,36.2733441612031,9.4,9.76,50.0,2020-09-19,2,0,201826941060,13.0,2.62846761453397,3.71412817802009,1.0381591356036,2.38563444282879,0.519600665407958,30.9636650868878,31.7535545023697,0.04,0.09,0.11,0.14,0.15,0.17,0.19,0.21,0.23,0.26,0.28,0.312,0.438000000000001,3.984,6.50000000000001,7.456,8.032,8.62,10.064,65.5737704918033,68.0327868852459,68.8524590163934,70.8196721311475,74.0983606557377,82.1311475409836,92.9508196721311,96.8852459016393,99.672131147541,3567464,19697,5635.80410742496,5554.64884010518,0.308531893438197,1.17270393040066,89.2655118594049,16.2078440034714,47.7393464937558,79.1657883583408,96.7510814404855,98.8210392592609,69.9842022116904,28.9099526066351,1.10584518167457,0.0,0.0,59.0837282780411,633,389.0744,2.62846761453396,1.79728493010978,0.444819681633402,0.0477629001523387,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826941060.tif,7403700,859300,4,0.0,1.3949913879862736
1056,201826941120,10,2018-09-11,859800,7403700,33,103.505315304961,34.441398468331,25.527738006331,21.768,2.03,0.0,1.729738006331,199.433084108674,176.598,11.926,0.0,10.909084108674,23.2,16.32,68.4,2020-09-19,2,0,201826941120,16.59,4.92724924012158,5.63240600850419,0.577539581228542,1.70815699929374,0.695994675460699,41.4893617021277,47.7203647416413,0.0,0.01,0.03,0.05,0.07,0.0909999999999999,0.12,0.158,0.2,0.32,3.8245,6.14400000000001,7.9225,9.204,10.4525,11.662,12.2945,13.488,14.743,47.0389170896785,48.9001692047377,54.1455160744501,57.5296108291032,63.4517766497462,69.8815566835871,77.834179357022,88.663282571912,95.093062605753,2772588,19483,4213.65957446809,5319.79127686829,0.849261988953299,1.78389271247465,88.1507458013957,22.026568678794,59.0639864271215,92.319414207953,95.6252425531669,98.2720115646465,65.6534954407295,27.9635258358663,6.23100303951368,0.151975683890578,0.0,47.7203647416413,658,356.103,4.92724924012158,3.01029555453775,0.271120836974741,-0.0821220095732888,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826941120.tif,7403700,859800,4,7.393265874035796e-07,1.066237479178719
1057,201826942060,10,2018-09-11,859900,7403100,42,99.725013621337,35.3284859035748,22.0089435619163,1.318,20.338,0.0,0.352943561916298,152.807388559873,9.528,142.406,0.0,0.873388559873007,21.24,14.76,152.1,2020-09-19,2,0,201826942060,18.02,3.9812955465587,5.17227386822659,1.00879809559109,2.65197331537106,0.665646540726461,36.9770580296896,43.0499325236167,0.0,0.0,0.02,0.04,0.05,0.07,0.09,0.12,0.16,0.21,1.24,2.92,4.61,6.72,7.95,9.3,10.53,12.47,14.5,50.9893455098935,57.2298325722983,62.7092846270928,68.9497716894977,76.8645357686454,83.7138508371385,89.3455098934551,94.0639269406393,98.1735159817352,3720997,20190,5021.58839406208,5585.39228260844,0.534835611837902,1.36556434897224,89.7649205307072,22.7801849880556,59.7653263359256,89.5485806626557,95.7904830345201,98.3913988643366,65.7219973009447,26.9905533063428,6.47773279352227,0.67476383265857,0.134952766531714,50.472334682861,741,382.762,3.9812955465587,2.65619225298173,0.38789997805518,0.0215219166126244,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826942060.tif,7403100,859900,4,2.261303890664886e-06,0.5089023551837257
1058,201826943060,10,2018-09-11,859300,7402500,33,97.7436050277113,32.3476673135541,23.732136378543,18.302,5.042,0.0,0.388136378543001,191.71939069606,147.2,44.068,0.0,0.451390696060017,21.2,16.78,82.6,2020-09-19,2,0,201826943060,19.43,5.94549095607235,6.46229333443479,0.441458673699764,1.5128729511578,0.69263766513463,44.4444444444444,50.0,0.0,0.03,0.05,0.07,0.1,0.12,0.1455,0.19,0.26,2.06,5.6905,8.32,10.264,11.621,12.2525,12.984,14.3705,15.237,16.3575,46.4730290456432,50.207468879668,52.2821576763485,55.3250345781466,60.3042876901798,68.6030428769018,80.774550484094,90.8713692946058,98.0636237897649,2332758,12582,3013.8992248062,4536.77506322578,1.45463790933437,3.17751976469108,74.0150499966134,26.2987416611582,61.9843549995327,88.2886265956434,93.6032370267297,97.6313016609524,60.8527131782946,33.2041343669251,5.68475452196382,0.258397932816538,0.0,40.4392764857881,774,380.6397,5.94549095607236,3.48554036255937,0.222890544294533,-0.111580733253211,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826943060.tif,7402500,859300,4,1.6877915764625347e-06,0.18616439118249756
1059,201826944060,10,2018-09-11,858700,7403100,41,63.3988436642892,22.263400778196,15.7204536659385,13.21,2.49,0.0,0.0204536659384988,111.757092517686,92.666,19.288,0.0,-0.196907482313993,24.66,14.6,106.1,2020-09-19,2,0,201826944060,19.15,1.96392923649907,4.78843873718348,2.24497470270399,6.42082978514445,0.274070320476512,14.8975791433892,14.8975791433892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.05,0.06,0.08,0.1,0.14,1.692,11.49,14.344,74.0983606557377,74.4262295081967,75.4098360655738,76.3934426229508,77.3770491803279,82.6229508196721,87.5409836065574,95.0819672131148,97.3770491803279,4494211,12658,8369.10800744879,5162.00314108885,-0.708537742322533,1.53537826993891,97.3191289861557,49.2363843175142,49.2363843175142,58.8115911780733,83.0519305835885,99.0004252136804,87.1508379888268,10.4283054003724,2.42085661080074,0.0,0.0,83.2402234636871,537,388.263,1.96392923649906,1.70407626671114,0.741704962381503,0.448053902472998,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826944060.tif,7403100,858700,4,0.0,0.26373657108334086
1061,201826952060,10,2018-06-14,872000,7408300,21,1.156,0.648,0.036,0.0,0.0,0.0,0.036,1.492,0.308,0.804,0.0,0.38,0.92,0.28,0.0,2020-09-19,2,0,201826952060,4.42,0.0979710144927536,0.380836085001704,9.18167478300201,95.1043302258962,0.0567829628763433,24.0165631469979,0.82815734989648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.05,0.07,0.09,0.12,0.14,0.178000000000001,0.26,96.4,97.2,98.0,98.8,98.8,98.8,99.2,99.2,99.6,5779661,12658,11966.1718426501,1585.52104263327,-6.62768293166567,45.7334643998391,87.6980501105515,48.8049904657038,48.8049904657038,51.7690397412582,71.6180066616364,91.4253275408367,99.1718426501035,0.82815734989648,0.0,0.0,0.0,85.9213250517598,483,382.9848,0.0979710144927537,0.0800310129464018,0.717602837638046,0.535433461729103,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826952060.tif,7408300,872000,4,0.0,0.7588515144992806
1062,201826953060,10,2018-06-14,871400,7407700,31,92.7617062148021,29.1919530783197,22.2063516264527,0.0,0.634,9.412,12.1603516264527,161.318789228278,0.0,3.724,72.856,84.738789228278,17.48,15.08,39.4,2020-09-19,2,0,201826953060,15.74,5.09801426872771,5.43659782705411,0.348206907964037,1.36833878660071,0.683651326279593,45.7788347205707,48.1569560047562,0.0,0.0,0.0,0.04,0.08,0.12,0.17,0.23,0.31,1.24,6.03000000000001,7.76,9.13,10.16,10.85,11.33,11.91,12.46,13.22,42.2316384180791,44.3502824858757,45.4802259887006,47.0338983050847,52.9661016949153,60.1694915254237,72.7401129943503,89.8305084745763,97.5988700564972,2776847,17935,3301.83947681332,4630.41309060842,1.37347423113763,2.99973340567246,80.8410402157555,35.5673539089478,60.3449163745788,85.3476262826148,89.6957232429443,96.2112064510576,60.8799048751486,34.8394768133175,4.28061831153389,0.0,0.0,45.6599286563615,841,374.605,5.0980142687277,2.92562759753129,0.190794846172316,-0.135906001539256,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826953060.tif,7407700,871400,4,0.0,0.9549670713834504
1065,201826971120,10,2018-07-02,846600,7443600,41,61.8970893839386,37.0947138427162,23.1515365562868,1.434,0.0,0.0,21.7175365562868,87.4522382661044,5.946,0.0,0.0,81.5062382661044,7.64,7.2,41.5,2022-07-01,2,1,201826971120,10.69,4.26308160779537,3.17484931532811,-0.184072772035554,1.59733974457553,0.858014029741154,56.1510353227771,68.6967113276492,0.0,0.0,0.0,0.03,0.13,1.44,2.92,3.68,4.45,4.93,5.47,5.88,6.27,6.63,7.13,7.37,7.64,8.02,8.53,13.1934032983508,16.0419790104948,21.5892053973013,31.0344827586207,42.8785607196402,60.119940029985,78.4107946026987,94.1529235382309,98.9505247376312,1261036,3203,1535.97563946407,491.484259620408,0.314480977087758,2.81853032083341,25.3188648063973,17.4175043377033,27.8466276934203,43.9780466219838,64.2513774388677,87.7829816119445,40.0730816077954,32.3995127892814,19.3666260657734,6.94275274056029,1.21802679658952,26.6747868453106,821,387.4962,4.26308160779537,1.7947597219334,-0.0362407558772272,-0.0699201401378283,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826971120.tif,7443600,846600,4,4.415486709284551e-05,1.4620025757620714
1066,201826972120,10,2018-07-02,846600,7442400,31,60.813095303978,22.5997884293431,21.8766991356276,16.656,0.0,0.0,5.2206991356276,104.416775835747,82.946,0.0,0.0,21.470775835747,11.32,8.96,51.2,2022-07-01,2,1,201826972120,10.28,3.85704864864865,2.85877350922873,-0.141577099142463,1.68691256252827,0.848584795332273,54.5945945945946,68.6486486486486,0.0,0.0,0.0,0.0,0.07,1.682,2.77,3.352,3.838,4.46,4.832,5.24,5.572,5.918,6.28,6.552,6.904,7.34,7.898,7.39191073919107,11.7154811715481,19.9442119944212,32.6359832635983,46.8619246861925,64.9930264993026,85.2161785216178,95.955369595537,99.302649930265,1346253,3205,1455.40864864865,427.504187887149,0.275851372049503,3.16751971135589,25.2503801291436,21.8978156408937,28.3606424646779,45.3615330847916,65.9783859348874,89.3352883893295,36.6486486486486,31.4594594594595,19.5675675675676,9.2972972972973,3.02702702702703,26.1621621621622,925,390.4287,3.85704864864865,1.6209184041184,-0.024040192933443,-0.0516218851788065,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826972120.tif,7442400,846600,4,5.069044389291031e-05,1.0087881172706499
1067,201826974120,10,2018-07-02,845400,7443500,23,17.2638192416598,6.74639524812971,6.23033845318938,3.37,0.39,0.0,2.47033845318938,25.4555064846144,13.872,1.65,0.0,9.9335064846144,11.12,7.68,45.6,2022-07-01,2,1,201826974120,9.43,2.22295977011494,2.48690177445538,0.551985052615497,1.82495367715606,0.698267962038133,44.9712643678161,45.9770114942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.245,2.2225,3.08,3.525,4.005,4.4525,4.91,5.3,5.85,6.5475,22.972972972973,27.4774774774775,34.2342342342342,49.3243243243243,64.1891891891892,81.7567567567568,93.018018018018,98.6486486486487,100.0,1451429,4535,2085.38649425287,960.511564113493,0.649761970996631,2.16015007563702,62.6992432974675,47.8737850766383,47.8737850766383,64.6376088668478,78.0019553143833,92.5269510255066,53.1609195402299,32.3275862068966,11.2068965517241,2.8735632183908,0.431034482758621,48.132183908046,696,372.7605,2.22295977011495,1.33778996113454,0.253244121294915,-0.0785612554200949,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826974120.tif,7443500,845400,4,1.1581927071586814e-05,0.7461864588921283
1069,201826983060,10,2018-08-31,858800,7447400,42,114.638736692789,40.6690487801072,28.1869036450043,0.0,8.658,0.0,19.5289036450043,177.626092279454,0.0,61.868,0.0,115.758092279454,14.26,13.26,82.4,2021-08-07,2,0,201826983060,15.39,5.70947930574099,5.19525749092037,0.215771234745363,1.4267025122576,0.824858912542433,48.3311081441923,61.1481975967957,0.0,0.03,0.07,0.11,0.15,0.23,0.466,2.176,3.642,5.21,6.304,7.648,8.92200000000001,10.342,11.17,11.724,12.328,12.71,13.406,32.9985652797704,38.5939741750359,44.1893830703013,50.9325681492109,57.3888091822095,62.9842180774749,70.7317073170732,83.7876614060258,97.274031563845,1505590,12507,2010.13351134846,3446.084388961,2.4594356001102,7.24706364601911,67.176256484169,31.0248474020152,64.9071792453457,76.1614383729966,82.5287096752768,93.4217814942979,55.1401869158878,34.5794392523364,9.6128170894526,0.667556742323097,0.0,30.5740987983979,749,371.8182,5.70947930574099,2.91447652127971,0.105995813412527,-0.122934530887014,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826983060.tif,7447400,858800,4,5.635429429610029e-06,0.9753942647784176
1070,201826983120,10,2018-08-31,858200,7447400,31,57.019294164684,19.8851612141167,16.5732456795718,11.562,1.274,0.0,3.7372456795718,102.934573899113,78.192,6.77,0.0,17.972573899113,16.12,12.52,70.7,2021-08-07,2,0,201826983120,16.67,3.98312820512821,4.583255140806,0.566534075055303,1.76194633127609,0.646627318638165,43.4615384615385,45.5128205128205,0.0,0.0,0.0,0.02,0.04,0.05,0.07,0.1,0.13,0.2,2.3835,5.614,6.957,7.605,8.2925,8.946,9.753,10.581,11.761,45.0769230769231,47.3846153846154,50.1538461538462,56.3076923076923,70.4615384615385,84.4615384615385,93.5384615384615,98.7692307692308,99.6923076923077,3056304,12658,3918.33846153846,5102.3149543123,0.976908120774852,1.99054742616853,85.4452632984153,34.9393254074202,62.9492354163722,88.1738858438166,94.7326902035923,98.3159724948827,60.5128205128205,35.5128205128205,3.84615384615385,0.128205128205128,0.0,47.4358974358974,780,363.2772,3.98312820512821,2.43512896218031,0.267607358895683,-0.0817588521467708,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826983120.tif,7447400,858200,4,4.4384932308384877e-07,0.057003626887435724
1071,201826984060,10,2018-08-31,858200,7448000,31,122.587315661962,40.4495510266284,33.4288531341394,27.082,5.24,0.0,1.1068531341394,231.443796499668,196.854,28.078,0.0,6.51179649966798,17.98,13.94,67.9,2021-08-07,2,0,201826984060,16.87,5.31853976531943,5.74362586471371,0.339472961771923,1.40190451271259,0.659408643335573,47.3272490221643,48.5006518904824,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.11,0.23,6.71,8.366,9.53,10.192,11.01,11.648,12.411,13.166,14.231,32.1167883211679,32.6642335766423,33.5766423357664,37.5912408759124,44.5255474452555,57.4817518248175,73.5401459854015,88.5036496350365,97.8102189781022,2159148,15948,2815.05606258149,4356.4184535331,1.65532851272323,3.82318087870071,85.4292526496562,49.9655419637746,55.9730967955879,85.3537135944363,91.494793316623,96.7989688525289,61.1473272490222,35.9843546284224,2.86831812255541,0.0,0.0,49.2829204693611,767,382.755,5.31853976531943,3.08192762143375,0.197403512552049,-0.129463981929544,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826984060.tif,7448000,858200,4,0.0,1.7132648708734655
1073,201826991120,10,2018-08-16,809000,7468000,31,38.1963767559962,12.7887096178634,11.5058404496849,0.0,1.234,10.274,-0.00215955031509907,67.3685523919813,0.0,6.296,61.088,-0.0154476080187038,17.8,11.28,45.3,2021-07-05,2,1,201826991120,13.43,3.32125480153649,3.71911224075745,0.719093319402404,2.14683049514456,0.731868367268204,41.741357234315,47.6312419974392,0.0,0.0,0.01,0.04,0.08,0.12,0.18,0.25,0.4,1.35,2.76,3.73,4.79,5.76,6.56,7.33,8.0,8.93,10.23,41.1144578313253,46.9879518072289,53.9156626506024,62.9518072289157,72.289156626506,82.9819277108434,90.9638554216867,96.5361445783133,98.9457831325301,1396969,5194,1788.69270166453,1123.59759897439,0.935944973019989,2.77292250790572,59.4696088460087,21.6482255511754,43.7094166012274,69.004824015422,80.5765911770412,93.2757992482296,49.0396927016645,27.7848911651729,14.5966709346991,6.78617157490397,1.79257362355954,41.6133162612036,781,395.6105,3.32125480153649,2.00412659640829,0.281403967874197,-0.0389486672222146,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826991120.tif,7468000,809000,4,4.337999781232973e-05,0.3787201669150919
1074,201826992060,10,2018-08-16,809000,7467400,11,0.648,0.21,0.0,0.0,0.0,0.0,0,0.858,0.6,0.198,0.0,0.06,0.0,0.0,0.0,2021-07-05,2,1,201826992060,2.43,0.0684029484029484,0.228711651427457,7.41667759268582,66.364121577339,0.0784482237204267,25.3071253071253,0.491400491400491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290000000000003,0.04,0.07,0.0880000000000001,0.111,0.154,0.247,87.5,95.0,96.25,96.875,98.125,98.125,99.375,99.375,99.375,1445501,4803,3551.59950859951,586.489732396616,-1.19042341943188,6.96828409899381,92.0947131824883,60.6346865204521,60.6346865204521,60.6346865204521,71.4234718620049,91.0049871982102,98.2800982800983,1.71990171990172,0.0,0.0,0.0,91.1547911547912,407,382.5932,0.0684029484029484,0.0578302126577988,0.736052964469098,0.514262289583633,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826992060.tif,7467400,809000,4,0.0,0.9741469983311413
1075,201826992120,10,2018-08-16,809100,7466900,31,60.0883012876631,21.4647148257245,16.873958205543,0.0,0.344,11.506,5.023958205543,105.056131310047,0.0,1.904,79.122,24.030131310047,18.48,12.44,45.5,2021-07-05,2,1,201826992120,15.61,5.24664092664093,4.63483792799358,0.265686020713223,1.68533605836957,0.847417655571158,48.1660231660232,64.1891891891892,0.0,0.0,0.03,0.08,0.15,0.24,1.6175,2.86,3.8475,4.98,6.1825,6.97000000000001,7.74,8.52,9.345,10.06,10.825,11.66,12.765,25.7425742574257,33.4433443344334,41.2541254125413,49.3949394939494,60.6160616061606,71.7271727172717,83.4983498349835,92.7392739273927,98.2398239823982,1518478,5608,1465.71235521236,986.781953841329,1.60917231171168,5.08060426350474,46.1380408540657,19.691757141032,47.0864905517235,61.6771530440349,75.769553460768,91.5396864491945,38.7065637065637,29.2471042471043,18.2432432432432,10.2316602316602,3.57142857142857,29.6332046332046,1036,390.848,5.24664092664092,2.6215032548076,0.112522418207909,-0.0714949919992323,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826992120.tif,7466900,809100,4,7.856627379597066e-05,0.7171210047066139
1076,201826993060,10,2018-08-16,808400,7466900,31,32.2829332580624,12.6375777738358,9.69040223607682,2.804,0.0,0.644,6.24240223607682,45.5720033115215,14.494,0.0,3.702,27.3760033115215,14.72,9.48,46.2,2021-07-05,2,1,201826993060,12.59,2.96112101910828,3.17899066527043,0.590473657156398,2.07374896622302,0.715897567734663,47.6433121019108,51.7197452229299,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.09,0.148,2.48,3.29,3.8,4.42,4.994,5.65,6.134,6.798,7.616,8.598,31.8936877076412,35.0498338870432,47.8405315614618,61.4617940199336,76.7441860465116,86.2126245847176,94.5182724252492,98.3388704318937,100.0,1655542,5632,2108.97070063694,1492.20264802168,0.808290963268253,2.14495806712846,70.6626591170747,35.4249544862045,49.836186578172,72.9192010833914,82.1014507635566,93.3028579160178,49.2993630573248,28.9171974522293,16.0509554140127,4.3312101910828,1.40127388535032,45.9872611464968,785,381.2124,2.96112101910828,1.7289756921877,0.239465854695947,-0.0547881762899617,Image_data/ALS_raster_metrics_plot_center_cut_90x90/201826993060.tif,7466900,808400,4,1.992489276338903e-05,0.5307584451949517
